1.097974909736508103e-01 1.184251315715664638e-01 1.000301433983178112e-01 9.475933471612250913e-02 9.190010830869145553e-02 9.184432548765701643e-02 9.292438656748126802e-02 9.076145316401935947e-02 8.973352451875722668e-02 9.158508033905160550e-02 9.242492174421880480e-02 8.974122126363401342e-02 9.177334682674584410e-02 9.056884142853999231e-02 8.985695105046101472e-02 8.994242008155230172e-02 9.046254866296836450e-02 9.011359874882918231e-02 8.925709283313154607e-02 9.004375221857008338e-02
8.493379681795600045e-02 8.662227469548389180e-02 7.665816595153766844e-02 7.838099090020944626e-02 7.312001447503313489e-02 7.856465724910327575e-02 7.170633645967144920e-02 7.075639176413625608e-02 7.120543534620278614e-02 6.550474722294617747e-02 6.642473791736731858e-02 6.585894422094872025e-02 6.674448390234123674e-02 6.526447722260846074e-02 6.424020515482561922e-02 6.357004815202582648e-02 6.592199019971227425e-02 6.520810941358269608e-02 6.527122103726490376e-02 6.437304754761807857e-02
1.438112205614248962e-01 1.450776072217417889e-01 1.037830226969023023e-01 1.134497161581683317e-01 8.468812585850933605e-02 8.046761813870860480e-02 8.167902081270284054e-02 8.080566823553569922e-02 7.960127642299466566e-02 7.191411624659310720e-02 7.370786153010742969e-02 6.388159381570027162e-02 6.420435962320564238e-02 6.605256231598344296e-02 6.281052320710121817e-02 6.227899845332796752e-02 6.092425996145010153e-02 6.072694625502417926e-02 6.040150381236622512e-02 6.136955015716956396e-02
8.468845833010184287e-02 8.635184592337140363e-02 8.099315343835407355e-02 7.177823433810956444e-02 7.216295264654432051e-02 6.408940908765869970e-02 6.734849166762073291e-02 6.758289689773092079e-02 6.539270137581332243e-02 6.075224118605762613e-02 6.144897511890366759e-02 5.964495783240932741e-02 5.817114730016966634e-02 5.937175818113792081e-02 5.958697079074726927e-02 5.925758048576126868e-02 5.977402129276874337e-02 5.969457433876509955e-02 5.882940344174446973e-02 5.962786228343376627e-02
1.183674719854459906e-01 9.160942945385434910e-02 1.088616985151719119e-01 9.849086550602978440e-02 7.823045900402635089e-02 6.558727062475604164e-02 7.834129284512178493e-02 6.822013458243389450e-02 7.496575990584479487e-02 7.229690910912049684e-02 7.501295475603336760e-02 7.308711467585740640e-02 7.347942464126702711e-02 7.222988459361781577e-02 7.365116276165718789e-02 7.461102031243814492e-02 7.439760566626604787e-02 7.423554344997777832e-02 7.432773438270599831e-02 7.509428282293816037e-02
1.264875469366251726e-01 1.033265160570834978e-01 9.104395330563912203e-02 8.576153835840531758e-02 8.870882076622783885e-02 7.606104973581583051e-02 7.701732376034738092e-02 7.250965668663005015e-02 7.864383918055940781e-02 7.328968050731120287e-02 6.870989658472892447e-02 6.748848791387199175e-02 6.816876942008059936e-02 6.865387953266643972e-02 6.731564943427856273e-02 6.545714236646799078e-02 6.522957390307314307e-02 6.490740093497064656e-02 6.479450222809943205e-02 6.503385452812229794e-02
1.744291712059081734e-01 1.378338938959736970e-01 1.544934229222622024e-01 1.295094909734242905e-01 1.142116786138492185e-01 9.659574266084934580e-02 9.032311505135116880e-02 9.463924141342365537e-02 8.796857515851670695e-02 8.276264614547332310e-02 8.839799440734925906e-02 8.133661221667785879e-02 8.141015022431606629e-02 7.962964355795158766e-02 7.948925649763781409e-02 8.093991939604514019e-02 7.886498930373964100e-02 7.773167908939075665e-02 7.836663695880857761e-02 7.797629547280419959e-02
1.001959445668733628e-01 1.059587433703173404e-01 9.432762613114878403e-02 9.180288108253252533e-02 8.561719357158906196e-02 8.869440376690986005e-02 8.952682139922074622e-02 8.030967053420777491e-02 8.475469427847626136e-02 8.371220163169947048e-02 8.179524087193115744e-02 8.167530786243809571e-02 7.993546210744896519e-02 8.111708962737423922e-02 8.065854621736080754e-02 7.924052307530705941e-02 7.870768726143824445e-02 7.772977474131935460e-02 7.753946536149206037e-02 7.788692292912326176e-02
1.118355429171833254e-01 9.931763376315967673e-02 1.024785113515714052e-01 1.046407901880349323e-01 9.911972025644225082e-02 9.590748774646193353e-02 9.711527292939971245e-02 9.676151868718681215e-02 9.732474165063230431e-02 9.751297342078292518e-02 9.767560152943342844e-02 9.409472164061449817e-02 9.707164984076574465e-02 9.376137096557872475e-02 9.453202993383645614e-02 9.431427095092963231e-02 9.541529151890479343e-02 9.401385208911683389e-02 9.382436367840246705e-02 9.376217238557016387e-02
1.403979795545756137e-01 1.094698907501924778e-01 9.798953704756260819e-02 1.008742170584065734e-01 9.587319601066041086e-02 7.473131989701710387e-02 6.775813844044563383e-02 6.866310346940236731e-02 7.168734674955543063e-02 6.507623792396327600e-02 6.873517216177739420e-02 6.617118709000177623e-02 6.252269208116806309e-02 6.156207533635856682e-02 6.099231477613323987e-02 6.008016844907023563e-02 5.992210164341225248e-02 5.722612561267161058e-02 5.734411325312574470e-02 5.606500960609080847e-02
