5.094993679279093080e+00 2.649087818503011960e+01 1.788192730508966832e+01 1.083514765864971352e+01 1.245803864037583431e+01 4.319349838744343195e+00 6.305344817691346471e+00 9.244419796500030984e+00 6.141218715659370275e+00 3.750218051944176345e+00 2.061208989634951472e+00 2.203128061542936944e+00 4.609142430646722133e+00 3.039709852739445495e+00 2.505617750193565030e+00 3.099955053259414228e+00 2.485808842505301097e+00 2.501339978270381348e+00 2.050567526172934141e+00 1.832670926316067650e+00
4.327545778579525404e+01 1.236050408364107511e+01 1.939984710999508977e+01 8.000011944439085809e+00 5.873242368760283050e+00 1.260413154156067606e+01 7.047391398760598058e+00 3.178078354137582107e+00 2.389926804497222168e+00 3.265531311696785899e+00 9.890231212051240561e+00 2.940468933411164443e+00 2.576612450361645656e+00 3.472904067093059322e+00 1.842329889992212477e+00 2.234314861880437597e+00 1.619702483497115209e+00 1.984766682621899259e+00 1.951863420769284874e+00 1.743704778722000581e+00
2.576327451427908954e+01 2.962872516034191150e+01 7.582018592298542359e+00 6.564264364867044677e+00 8.487893429489327346e+00 2.400739433545922452e+01 8.584555360118461209e+00 3.250931210405685778e+00 5.073838068813108393e+00 5.958058053260386622e+00 1.456736272899461060e+00 6.477106737361196798e-01 4.078724125294278302e+00 1.797810571338397168e+00 2.398848269370708053e+00 1.276005279231646083e+00 1.330233010903279167e+00 1.734328137871870457e+00 2.263365132857620754e+00 1.366192912854773178e+00
3.061701177194375134e+01 3.157011104490072739e+01 6.798290955309759909e+01 8.268733083728751154e+00 1.370337432119347376e+01 4.162430227506535019e+00 9.668333678154690247e+00 1.963303033573070566e+00 1.071586409884314328e+01 3.775995558028490962e+00 4.998418458644975360e+00 4.593308650186314068e+00 2.833181597478691582e+00 2.367160493446904823e+00 3.269280775504860959e+00 2.653780061035085680e+00 2.983510523412179705e+00 2.523820915478149463e+00 2.660860968363649715e+00 2.041234452952179534e+00
3.446759898444849313e+01 1.259165165596672686e+01 6.527316931252495458e+00 1.487520702564110486e+01 1.061461801126894677e+01 6.317059371508655374e+00 1.079578993009965515e+01 8.672225900546658650e+00 4.797020477641857461e+00 7.069725152834446469e+00 7.954737696144223769e+00 2.609704348338631963e+00 2.006607959590591683e+00 2.069892271915140913e+00 2.789507341181979072e+00 1.694860524212702169e+00 4.246504444545660562e+00 3.490788949758599991e+00 2.714017660305611201e+00 2.003701831485043439e+00
4.059267172378523014e+01 3.886941636357279606e+01 2.794304849192862505e+01 1.462782710388881036e+01 5.248858150592117511e+01 1.611851412686345242e+01 1.079435022967929392e+01 1.231775091225155094e+01 7.601906724117996283e+00 8.534402466023113476e+00 5.275400813914778553e+00 5.790504758113298678e+00 4.089160294853955158e+00 1.245522179780292227e+00 3.125036074378607420e+00 2.253116321523837229e+00 8.945946076130697477e+00 2.457675889618843090e+00 2.756274800627566357e+00 3.100059228984016091e+00
1.442988532141022873e+01 6.529922382761165878e+00 1.712218614911644821e+01 8.162470788614145434e+00 2.053543868030575581e+01 2.475182151984134382e+00 4.754590068897075916e+00 1.908689272884612986e+00 2.990626072224544352e+00 3.974724737551881493e+00 1.775013596610270916e+00 1.269281794406438957e+00 9.632812569487827048e+00 7.350713818012510892e+00 3.559630521398184921e+00 4.554271978913519092e+00 1.980281178643562123e+00 1.865585577593777078e+00 4.558908125390067845e+00 2.229810982455274093e+00
3.284389777363111307e+01 7.098775113579470997e+01 2.745172931765204183e+01 2.015580914071171392e+01 1.963720172454474167e+01 4.358144309619002144e+01 6.972539625675286068e+00 1.234100221437683764e+01 5.102013130303890698e+00 5.399013672739910064e+00 6.150387162745980518e+00 3.809147941970342899e+00 2.389496335741454924e+00 2.210423324559438907e+00 3.331153949151685723e+00 3.194485175666619270e+00 4.524736775093276542e+00 3.624847643285186827e+00 2.131429636107998959e+00 4.800027960458752574e+00
1.415304680863167164e+01 1.522009647260691168e+01 9.313709820228593728e+00 5.109212456987364703e+00 1.118805186581466415e+01 5.792050708243221990e+00 3.769877411652150734e+00 6.412687402118133484e+00 1.762159546483545780e+00 3.432523451042758467e+00 1.737892897463642949e+00 1.271488822855276979e+00 1.889463180455917435e+00 1.267396781214438883e+00 6.838456559755039521e-01 8.407259361422175781e-01 9.781265466071673575e-01 1.449963633418871467e+00 9.045523025086609215e-01 8.218941369572009270e-01
5.183578121747155620e+01 1.395396041161309029e+02 2.558168526460410419e+01 2.512495656263359933e+01 4.179616693910018910e+01 1.528499636843282339e+01 1.873521631056304670e+01 3.730405688796859209e+01 2.652603957228855691e+01 4.378309013488486556e+00 1.709958649029822553e+01 1.429668115122423799e+01 1.331135240671722464e+01 8.546733069710484187e+00 9.179473353313564843e+00 1.066696387424262937e+01 8.895813205853407624e+00 9.927413009592591209e+00 5.592080182411319988e+00 8.646216431633266808e+00
