8.358839195775136233e+00 2.459703515750319980e+01 1.752847994701130219e+01 5.654066180904770533e+00 8.494093805697639610e+00 1.872066564741748484e+00 2.059635393190829777e+00 5.056190266383114640e+00 4.550945652604579728e+00 1.501172804309243602e+00 1.380074367494910081e+00 8.561861745327347117e-01 1.925641088089312447e+00 1.610375667229705599e+00 1.273067428760605191e+00 1.536281053752204251e+00 1.439151989508155260e+00 1.349418445897453411e+00 1.346824893301984405e+00 1.362423025262936127e+00
3.086534727681293688e+01 1.037609033930697677e+01 1.678589481562408992e+01 1.652865260526374769e+01 6.727203280501359295e+00 3.867185970473746792e+00 1.479053965529227188e+00 1.321308261912591986e+00 2.324736483232956008e+00 1.815612869669301244e+00 3.044040535382845469e+00 1.384092820746067876e+00 1.879944593999458347e+00 1.130779139095923647e+00 1.668512463297081805e+00 1.036838987287692637e+00 1.240191513987203509e+00 1.137602751215221586e+00 8.368580101771920798e-01 1.005865949104359114e+00
3.417653909835524928e+01 6.472720426186191922e+00 2.785565599179526952e+00 7.058756519475983815e+00 6.521081406830322891e+00 2.402537358745500562e+00 3.197402667968627377e+00 9.855493834798020325e-01 1.250795216693714185e+00 2.278343849156566847e+00 2.468438905042893872e+00 1.462807131080013701e+00 1.609483749837555600e+00 1.142842170799038604e+00 1.340097199160122710e+00 1.069768433106698113e+00 1.132962711295630642e+00 1.717027478242067584e+00 1.384907048678065467e+00 1.617073441279826662e+00
3.626638310341966331e+01 1.508203551876999526e+01 4.443772031551799984e+01 2.471943053381848721e+00 5.015779065561068784e+00 3.648434841210320467e+00 3.451555327353972302e+00 1.113853282792567567e+00 1.528114601271511885e+00 2.054572076094530519e+00 1.525262339360018427e+00 1.679044675123062991e+00 1.780645282783252847e+00 1.590680135697828179e+00 1.793140853871127538e+00 1.790326299548078870e+00 1.823410209086963052e+00 1.774694999816267993e+00 1.875029925738212144e+00 1.796963509444187146e+00
3.950024453363982957e+01 1.725343188323495625e+01 9.364079304100121348e+00 1.438145640261815927e+01 7.931693000531991444e+00 1.279902544851336188e+01 6.790182307149280838e+00 6.272071450310813923e+00 4.799115944663761013e+00 1.469977484105180565e+01 3.029539648645741323e+00 9.316280378749706159e+00 3.019962063448700995e+00 3.247204413374259246e+00 3.777964002942553634e+00 6.202538812752956154e+00 2.921172474437306654e+00 3.124073583614965788e+00 3.182671722074956744e+00 2.771962392428544142e+00
2.981084308472536293e+01 2.988067039978339778e+01 2.754762888903490392e+01 1.663071160444119201e+01 5.511578132488831550e+00 9.771313671472194429e+00 1.775012307169137049e+00 3.111464749699403676e+00 4.652539291756419004e+00 3.371961150903614257e+00 3.291995990296082919e+00 5.055148298522273542e+00 4.027994195052857940e+00 3.199065793271670621e+00 3.552515409212289477e+00 1.992171810138910315e+00 3.256989948780861788e+00 2.823902005164383944e+00 2.448862213698446144e+00 2.134933168936322012e+00
1.856963683041918500e+01 7.724995890202240645e+00 1.651484364799478755e+01 6.648229034171351692e+00 4.561505665540016352e+00 8.037208276304909305e+00 3.018201326849696997e+00 9.059140519370505018e+00 3.352040406400114136e+00 4.212463947022420108e+00 3.793046608119941876e+00 7.794767309894705676e+00 6.172411720270664759e+00 1.820925990663827987e+00 3.800963949965542099e+00 1.146679504843473252e+00 1.233796616572680360e+00 3.182586501938127643e+00 2.632590276835557130e+00 3.174010185296416431e+00
2.285284215846325750e+01 5.704941791042420363e+01 1.486655910915451706e+01 1.659953104683990333e+01 1.045972250610217813e+01 1.699216773539404812e+01 1.392056076893581640e+01 3.776122694443064809e+00 1.568214228729264370e+01 6.005498209871293902e+00 3.955697372309781912e+00 3.139372048086809031e+00 4.358107814762639087e+00 1.641214229841949868e+00 3.200386618995525012e+00 3.045740361580201672e+00 3.738752546848697733e+00 3.540000021979298417e+00 3.487221455077206489e+00 3.726624484701501760e+00
2.244484741764472702e+01 2.255292405896980767e+01 1.338360357571606585e+01 3.886542948121910701e+00 8.657991224781845574e+00 4.749875964601370626e+00 5.983120776179048583e+00 9.785996688423894696e+00 5.328024294183685505e+00 2.744476984243005013e+00 5.054046183341924348e+00 4.309725325817131747e+00 3.349108964203757033e+00 3.066191737416791074e+00 3.563350191022014002e+00 1.934524706038912356e+00 3.179007220732484207e+00 2.819900035667410876e+00 2.245386025987253120e+00 2.076387984402564335e+00
5.504337298851227445e+01 1.366789682850195220e+02 4.266406965568438636e+01 1.679581255947103813e+01 3.510490038639693466e+01 1.766148478656089083e+01 3.404752749417222191e+01 1.327877297973109272e+01 6.006266027368479143e+00 8.623972144035905174e+00 1.221100238527115600e+01 4.403958041003005697e+00 3.585095669593981516e+00 5.762175269979468162e+00 6.735369645888407142e+00 5.738082234526304504e+00 4.614562680692567476e+00 6.584817394425969361e+00 5.553661261191511045e+00 6.658305528129774942e+00
2.577408344286611808e+01 1.831458727136277176e+01 3.560676637587097293e+00 1.072776094550888892e+01 1.418369987322575199e+01 6.690572857475856061e+00 4.425310042270879762e+00 4.774228729185829856e+00 6.630514834955232750e+00 1.563897757464127070e+00 1.190909105646713151e+00 2.093470639962311974e+00 1.936519851795931446e+00 1.794998208402518891e+00 4.119133479820050958e+00 1.490949885527188989e+00 2.043497614483742009e+00 1.653638829150527290e+00 1.549725758475857473e+00 1.743655049018890457e+00
4.315278861362195073e+01 1.602215900506318036e+01 4.645201140597046141e+00 1.322224090219330606e+01 8.372174961557734107e+00 3.360952417196507724e+00 8.178881318216234320e+00 8.154843237223948549e+00 2.809213797441269200e+00 1.885421812243081696e+00 2.025926632125990334e+00 1.188036042722320884e+00 2.421765695899089188e+00 1.932882562709569596e+00 2.114857614898145055e+00 1.574803901753693669e+00 1.288033065460519433e+00 1.445600227980675889e+00 6.835658479719484149e-01 5.250439208447593709e-01
1.698339117875037232e+02 2.154919069909722751e+01 3.979644114563721047e+01 4.200394139178066588e+00 4.368789725120675094e+00 4.087110240908056191e+00 5.321194932261604116e+00 3.955269163810109401e+00 2.674994189291750590e+00 3.108772957593780362e+00 1.643036717301368466e+00 1.504147441405609298e+00 1.004642867488672708e+00 1.319640476383744376e+00 1.899496821424903725e+00 1.441211489586930128e+00 1.387477844288136364e+00 1.463793536897852077e+00 1.501310380709787617e+00 1.489330155819834189e+00
7.863575128117155089e+00 3.546204551148893103e+01 2.481568280730414244e+01 1.244788391122344073e+01 1.000311568347502700e+01 3.743058498012091118e+00 6.464180405983014133e+00 2.513417549230649417e+00 4.407893287681170058e+00 2.292949946950779250e+00 2.293514890970727471e+00 3.396740418074931878e+00 2.086621131869863977e+00 1.659250577721118169e+00 9.072825294440096666e-01 1.013401986055080917e+00 1.127651568037913998e+00 1.197262167303560831e+00 9.322018261274468420e-01 1.225492047002111340e+00
3.847706001343505733e+01 6.010238502092719415e+01 4.547807624511041524e+01 1.940547421226744973e+01 1.503104023801518707e+01 4.567174130688762546e+00 1.205324157445714306e+01 4.801615503789586903e+00 2.068932212081461941e+00 2.985995782708607660e+00 2.457014595190967210e+00 1.333699762991075399e+00 2.029851096992757675e+00 1.601791842443171410e+00 1.377248852042770366e+00 1.477397148043206654e+00 2.301489497202820367e+00 1.631755966945489744e+00 1.701634736716158613e+00 1.625572072681184421e+00
