3.332957835074412145e+01 1.866464650787196078e+01 3.606932266525243236e+00 7.010077355348032668e+00 3.333027884263664475e+00 2.246756406408776829e+00 2.733272302014735367e+00 2.509267899341523833e+00 3.790856754569082998e+00 1.882953645968606482e+00 1.813966605694234291e+00 1.585325845360514796e+00 1.978586630293940996e+00 1.749272213077547544e+00 1.700640711048629461e+00 1.649203883788532332e+00 1.687611929386428899e+00 1.661738347324656306e+00 2.010557135170305987e+00 1.642750734266661183e+00
8.830832153046602073e+00 8.910119247299553180e+00 7.135095253073779453e+00 5.560654550663842066e+00 6.772428907609988613e+00 2.942355662445496733e+00 4.999214846271538448e+00 4.468013190451270766e+00 3.321134289397038142e+00 2.235067187285229462e+00 2.418768407894586581e+00 1.855765451634630914e+00 1.752192212474664945e+00 1.912573197491381993e+00 1.683814125130655315e+00 1.498902523296016920e+00 1.448192421135606089e+00 1.456380293612017596e+00 1.500405202646217573e+00 1.473741380762495945e+00
1.332831620696967079e+01 9.509649419124235337e+00 4.639175617644462513e+00 2.843556652775083293e+00 4.583476552734353504e+00 8.963215580079034739e-01 1.727253195449048429e+00 1.023508785384477981e+00 2.214650569793265689e+00 1.558311469778515646e+00 1.709359795530004167e+00 8.980996860266133863e-01 1.324858576982681946e+00 8.934038457441069170e-01 9.137306870873433962e-01 9.445124675316065588e-01 9.040555643634232696e-01 8.773153820320153118e-01 8.959004395397978104e-01 9.095498971141221523e-01
6.633400361575585436e+00 9.322325109582790148e+00 1.092285123373925337e+01 7.449025409783405216e+00 4.328404029932399588e+00 3.520384812825719134e+00 2.579251235092043792e+00 3.770539491131842613e+00 3.448038307522566903e+00 1.713566852200735680e+00 2.733039904635862882e+00 5.401501490144664075e+00 1.831219577247926500e+00 1.867852144019132687e+00 1.992759936290884992e+00 1.767685846029194430e+00 2.016485485956009960e+00 1.788973745227292689e+00 1.796275210877277040e+00 1.796993628566073031e+00
4.217429425437413926e+01 4.692819547871366126e+01 1.848731010313716538e+01 1.548450414998762881e+01 7.702783766813789512e+00 3.680650065172576202e+00 5.815528101001225636e+00 4.519683361118852716e+00 6.356294502123003731e+00 9.023514603863414862e+00 4.049042449604489669e+00 4.487600676606900763e+00 5.618975279576690518e+00 4.217621203620524284e+00 4.336728414123921738e+00 4.061099474622714922e+00 5.047196675567553470e+00 4.357200461685587278e+00 4.269282878373484635e+00 4.445999870392044251e+00
1.800351263599258189e+01 9.900695450148102594e+00 1.086148733358093565e+01 2.004490528789619930e+01 1.166943427336809336e+01 9.092762623456245308e+00 6.215189439193352428e+00 4.105312467147349764e+00 5.605399496550151461e+00 1.351691068134677431e+00 1.677625968279876645e+00 1.778291277770084555e+00 1.965913430859908217e+00 1.923325287411957740e+00 1.964432103547146147e+00 2.070561854595853291e+00 2.090689109473466978e+00 2.115936545831883286e+00 2.114984674832005140e+00 2.055507317548431967e+00
6.403927212999302299e+01 5.395901536763174633e+00 7.110618968978940302e+00 1.291686482245807177e+01 7.416857095525609012e+00 6.764647598044816412e+00 4.667312848366400146e+00 3.349941910744483220e+00 2.852467004493783875e+00 3.086606354919210204e+00 7.729913885792375261e+00 1.778684331599631907e+00 2.873439995768702904e+00 2.624030989437482919e+00 2.192333289924718098e+00 2.260729933607419362e+00 1.603051523091302721e+00 1.441224278489274591e+00 1.925909304340010397e+00 1.693365656288459586e+00
2.393845331887180095e+01 9.587924749411788738e+00 2.697390776818107128e+01 1.045603576625624065e+01 1.437856816123420955e+01 9.963743938821458812e+00 8.136993304347612366e+00 2.170038881598581160e+00 7.531794505903690151e+00 3.155845538374479009e+00 4.591889398030772007e+00 3.576636681555063646e+00 3.621865998599539171e+00 4.330871148209132215e+00 4.138253525003630529e+00 3.793932471227312586e+00 4.039929827488335512e+00 4.060852062770113236e+00 4.007262512783704267e+00 4.039973953103897841e+00
2.791319722319444097e+01 1.506580708695358162e+01 1.817929217394445374e+01 1.331931645646833218e+01 1.819716301610671394e+01 4.344004065506737788e+00 8.271925446142674332e+00 5.109864710200735516e+00 7.841319045396792475e+00 4.626608282287910434e+00 4.794275097633448723e+00 5.220202471532182642e+00 5.280047921618619355e+00 5.968417232234999759e+00 5.021540916002824595e+00 5.109537231577347960e+00 5.282311157715160022e+00 4.858142997833827081e+00 4.884989152688786973e+00 4.828777626127253697e+00
3.668318474283685759e+01 2.955046690345283622e+01 2.046837437346814781e+01 1.330983113618949076e+01 1.759548129215049883e+01 2.697676738444712186e+01 1.204380478277965238e+01 5.262580233204580793e+00 5.449746162370824543e+00 5.039279924328845972e+00 5.693722268390716934e+00 6.570307530868285895e+00 6.616638958742298904e+00 6.470566644763819930e+00 6.296613397086236574e+00 6.589181010098680957e+00 6.409556965713002263e+00 6.410000146287670120e+00 6.438563369499901157e+00 6.396133622651574591e+00
