1.939746559006748328e+01 8.754652325936165269e+00 1.127685257123432372e+01 4.948237412730921214e+00 5.443361663735808875e+00 6.961721506272676052e+00 5.793373098673761490e+00 2.614105861462885372e+00 3.811645854947519840e+00 3.622292545292714827e+00 3.714046161156940418e+00 3.357093085384800446e+00 3.097869222555727831e+00 2.718233638235449501e+00 2.514854258358848238e+00 3.470310768402087742e+00 2.282520404180804707e+00 2.309369910492900857e+00 2.232503985089646203e+00 2.172127663263418107e+00
8.252096122251144195e+00 9.441220107286845575e+00 1.246177000063045526e+01 1.388435191672643931e+01 5.118258686832948712e+00 4.755283608624475633e+00 7.310514527076042768e+00 4.955893179065502530e+00 4.892539435947170112e+00 2.666277620455706820e+00 3.628532782492890352e+00 2.835992701331220722e+00 1.932183943720917840e+00 2.219665250155516745e+00 1.864740739436280492e+00 1.749189740730837439e+00 1.843880005648746545e+00 1.836147013471074674e+00 1.714938775181254149e+00 1.676422666378817095e+00
2.480759737679926857e+01 2.546113610444466957e+01 5.280009972413159502e+00 5.944891091911140180e+00 1.291650520082657572e+01 1.011370852470418136e+00 6.745008294991625242e+00 9.009320376645366668e-01 4.918252631315056078e+00 1.286958648570925901e+00 1.511196024078905742e+00 1.222624630416652369e+00 1.422435208954100361e+00 1.215416833016544462e+00 1.311876335420791850e+00 9.852872611513061596e-01 1.166710768771688223e+00 1.259718383718737567e+00 1.195479687889758225e+00 1.179911875169485924e+00
1.757663487953289660e+01 1.114464030067889233e+01 1.285218463241711362e+01 6.488560905740009765e+00 7.620780379895963463e+00 5.608386073717261056e+00 2.750582848671434544e+00 3.420696774321289269e+00 5.221005023975757275e+00 3.236404514385717857e+00 5.578150318758864579e+00 2.831230507457135559e+00 2.616014139512631509e+00 2.440802851153729858e+00 2.497789690425363140e+00 2.217206772656874048e+00 2.379396703501061250e+00 2.473208541831883878e+00 2.456574240482874316e+00 2.606058983995165335e+00
6.003398930488606311e+01 8.296601372237338623e+00 1.152404558171885718e+01 1.200391698159257281e+01 1.311244094655084425e+01 1.142276941997405615e+01 3.982850753821844059e+00 3.461304575415795171e+00 6.727607040508959635e+00 3.414657432649365720e+00 2.986325624001505474e+00 3.062541560437062049e+00 8.670038021550432461e+00 2.596417206615573292e+00 2.611129529478562805e+00 2.653846433051578746e+00 2.167517114374604148e+00 2.411904599679577821e+00 2.083957185673234402e+00 2.031164082431028639e+00
3.098252165104826261e+01 4.587567055998355237e+00 1.435357884458652933e+01 3.034348022109567466e+01 2.294928837635822916e+01 1.202425659356137189e+01 9.987177514014820900e+00 4.552633358615784331e+00 3.204449504375700641e+00 6.592975905197604902e+00 1.726746916415192956e+00 3.882604252652917420e+00 3.573192956574533508e+00 3.526233420650365602e+00 3.171416686394764373e+00 3.294313874990633551e+00 3.366469402423099222e+00 3.566950767268298961e+00 3.639786948730870719e+00 3.463241330427013764e+00
2.072013047247303774e+01 6.647281685426769116e+00 1.421329226034404591e+01 8.248104142070973310e+00 3.181942550395997493e+00 2.005153554035524088e+00 3.267819732003929278e+00 1.502498153301860029e+01 4.451399068080017507e+00 3.260440753132810787e+00 2.220246428796333493e+00 3.073184781832622114e+00 1.536952947012811821e+00 8.638506202933086131e-01 3.325885566330351040e-01 6.220644485635946630e-01 6.472531149250517757e-01 7.383265087417216765e-01 6.983762104877887511e-01 6.511167226929183149e-01
3.560308711542722904e+01 1.760457647464986763e+01 3.351166311573238232e+01 2.378979342543404130e+01 3.036858240215030236e+01 8.118309197677110234e+00 5.449842704350528422e+00 7.692469323727108232e+00 6.062681099239076055e+00 6.038034757474714631e+00 3.273719643072634522e+00 4.096585208705564085e+00 5.080478236412648840e+00 4.415898984378366698e+00 4.318510790875425442e+00 4.444008109242829185e+00 4.333991225373670986e+00 4.281082457850531320e+00 4.349540835119576343e+00 4.389765062190481792e+00
1.412890721401439897e+01 6.592809120465706663e+00 4.346375683150693447e+00 9.038726359555930401e+00 3.216183597918247816e+00 4.552533442823903265e+00 5.337736781586080781e+00 2.180604881095522973e+00 8.200457654353618508e+00 1.206188969776461395e+00 6.765578641440163077e-01 1.727715362951030231e+00 2.013525662688920637e+00 9.622111216584674498e-01 1.001765389577961018e+00 9.304061307274821280e-01 7.731680382663206341e-01 8.660673182583989993e-01 7.725351877240382859e-01 9.965099578028158156e-01
5.303386560229510849e+01 2.926464461357309332e+01 2.531629129096481989e+01 4.084297412570275299e+01 1.257389752527537929e+01 3.331018731489047724e+01 3.076587687490944845e+01 2.125657207591465792e+01 5.982499786763730398e+00 1.010256080474671947e+01 3.238360532489684029e+00 1.742742210147224968e+00 8.957496136924069319e+00 8.687567082677304597e+00 9.047832312842214009e+00 8.711549412161563311e+00 8.546504308298413122e+00 8.522297812186085508e+00 8.493126862561961588e+00 8.648738474770235385e+00
