-0.5,0.74952,-0.5,-0.35714,0.80054,-0.5,-0.21429,0.83258,-0.5,-0.071429,0.84808,-0.5,0.071429,0.84808,-0.5,0.21429,0.83258,-0.5,0.35714,0.80054,-0.5,0.5,0.74952,-0.5,-0.5,0.74952,-0.35714,-0.35714,0.80054,-0.35714,-0.21429,0.83258,-0.35714,-0.071429,0.84808,-0.35714,0.071429,0.84808,-0.35714,0.21429,0.83258,-0.35714,0.35714,0.80054,-0.35714,0.5,0.74952,-0.35714,-0.5,0.74952,-0.21429,-0.35714,0.80054,-0.21429,-0.21429,0.83258,-0.21429,-0.071429,0.84808,-0.21429,0.071429,0.84808,-0.21429,0.21429,0.83258,-0.21429,0.35714,0.80054,-0.21429,0.5,0.74952,-0.21429,-0.5,0.74952,-0.071429,-0.35714,0.80054,-0.071429,-0.21429,0.83258,-0.071429,-0.071429,0.84808,-0.071429,0.071429,0.84808,-0.071429,0.21429,0.83258,-0.071429,0.35714,0.80054,-0.071429,0.5,0.74952,-0.071429,-0.5,0.74952,0.071429,-0.35714,0.80054,0.071429,-0.21429,0.83258,0.071429,-0.071429,0.84808,0.071429,0.071429,0.84808,0.071429,0.21429,0.83258,0.071429,0.35714,0.80054,0.071429,0.5,0.74952,0.071429,-0.5,0.74952,0.21429,-0.35714,0.80054,0.21429,-0.21429,0.83258,0.21429,-0.071429,0.84808,0.21429,0.071429,0.84808,0.21429,0.21429,0.83258,0.21429,0.35714,0.80054,0.21429,0.5,0.74952,0.21429,-0.5,0.74952,0.35714,-0.35714,0.80054,0.35714,-0.21429,0.83258,0.35714,-0.071429,0.84808,0.35714,0.071429,0.84808,0.35714,0.21429,0.83258,0.35714,0.35714,0.80054,0.35714,0.5,0.74952,0.35714,-0.5,0.74952,0.5,-0.35714,0.80054,0.5,-0.21429,0.83258,0.5,-0.071429,0.84808,0.5,0.071429,0.84808,0.5,0.21429,0.83258,0.5,0.35714,0.80054,0.5,0.5,0.74952,0.5
-0.50312,0.74901,-0.4593,-0.36247,0.7846,-0.44746,-0.21128,0.81062,-0.45999,-0.07526,0.82091,-0.45643,0.07526,0.82091,-0.45643,0.21128,0.81062,-0.45999,0.36247,0.7846,-0.44746,0.50312,0.74901,-0.4593,-0.51106,0.74435,-0.30748,-0.35214,0.78576,-0.3233,-0.22092,0.79798,-0.31438,-0.063607,0.81217,-0.3199,0.063607,0.81217,-0.3199,0.22092,0.79798,-0.31438,0.35214,0.78576,-0.3233,0.51106,0.74435,-0.30748,-0.5018,0.74604,-0.17367,-0.35578,0.79212,-0.16322,-0.21541,0.82743,-0.17756,-0.070677,0.8397,-0.17409,0.070677,0.8397,-0.17409,0.21541,0.82743,-0.17756,0.35578,0.79212,-0.16322,0.5018,0.74604,-0.17367,-0.50126,0.75097,-0.021812,-0.35426,0.79976,-0.039192,-0.21631,0.83421,-0.031546,-0.069258,0.84855,-0.037382,0.069258,0.84855,-0.037382,0.21631,0.83421,-0.031546,0.35426,0.79976,-0.039192,0.50126,0.75097,-0.021812,-0.50406,0.76187,0.11186,-0.35061,0.81222,0.12024,-0.21969,0.84645,0.10766,-0.06557,0.86008,0.11064,0.06557,0.86008,0.11064,0.21969,0.84645,0.10766,0.35061,0.81222,0.12024,0.50406,0.76187,0.11186,-0.49803,0.77964,0.2626,-0.3596,0.83004,0.24342,-0.20822,0.83605,0.25381,-0.073878,0.87472,0.24691,0.073878,0.87472,0.24691,0.20822,0.83605,0.25381,0.3596,0.83004,0.24342,0.49803,0.77964,0.2626,-0.5154,0.80992,0.39347,-0.34492,0.83306,0.40348,-0.22451,0.85793,0.39185,-0.059095,0.87034,0.39527,0.059095,0.87034,0.39527,0.22451,0.85793,0.39185,0.34492,0.83306,0.40348,0.5154,0.80992,0.39347,-0.5,0.83661,0.54305,-0.35868,0.83343,0.52787,-0.20762,0.87904,0.53628,-0.0774,0.90266,0.52801,0.0774,0.90266,0.52801,0.20762,0.87904,0.53628,0.35868,0.83343,0.52787,0.5,0.83661,0.54305
-0.50674,0.74774,-0.40368,-0.365,0.76711,-0.39002,-0.21058,0.78536,-0.40577,-0.076539,0.78999,-0.40208,0.076539,0.78999,-0.40208,0.21058,0.78536,-0.40577,0.365,0.76711,-0.39002,0.50674,0.74774,-0.40368,-0.51601,0.73881,-0.24997,-0.34983,0.76299,-0.27048,-0.22288,0.76855,-0.2596,-0.060923,0.78005,-0.26672,0.060923,0.78005,-0.26672,0.22288,0.76855,-0.2596,0.34983,0.76299,-0.27048,0.51601,0.73881,-0.24997,-0.50408,0.74465,-0.11843,-0.35456,0.77727,-0.10701,-0.21557,0.81733,-0.12902,-0.070876,0.82614,-0.12492,0.070876,0.82614,-0.12492,0.21557,0.81733,-0.12902,0.35456,0.77727,-0.10701,0.50408,0.74465,-0.11843,-0.50443,0.76638,0.034049,-0.35289,0.80373,0.010124,-0.21738,0.83946,0.016493,-0.068123,0.85153,0.0087591,0.068123,0.85153,0.0087591,0.21738,0.83946,0.016493,0.35289,0.80373,0.010124,0.50443,0.76638,0.034049,-0.51036,0.80045,0.16176,-0.35249,0.84247,0.16895,-0.22134,0.86654,0.15274,-0.064571,0.86628,0.1574,0.064571,0.86628,0.1574,0.22134,0.86654,0.15274,0.35249,0.84247,0.16895,0.51036,0.80045,0.16176,-0.50617,0.84886,0.30793,-0.3591,0.86646,0.28692,-0.20914,0.85905,0.30047,-0.073299,0.89784,0.29009,0.073299,0.89784,0.29009,0.20914,0.85905,0.30047,0.3591,0.86646,0.28692,0.50617,0.84886,0.30793,-0.51967,0.88501,0.43521,-0.34567,0.8909,0.44843,-0.22613,0.89048,0.43577,-0.057317,0.89752,0.43944,0.057317,0.89752,0.43944,0.22613,0.89048,0.43577,0.34567,0.8909,0.44843,0.51967,0.88501,0.43521,-0.5,0.91927,0.58485,-0.36096,0.90068,0.56821,-0.20408,0.93143,0.57711,-0.078229,0.96657,0.55648,0.078229,0.96657,0.55648,0.20408,0.93143,0.57711,0.36096,0.90068,0.56821,0.5,0.91927,0.58485
-0.5086,0.74513,-0.34078,-0.36468,0.74724,-0.32825,-0.21103,0.75913,-0.34513,-0.075946,0.75637,-0.34067,0.075946,0.75637,-0.34067,0.21103,0.75913,-0.34513,0.36468,0.74724,-0.32825,0.5086,0.74513,-0.34078,-0.51832,0.73083,-0.18902,-0.35229,0.74382,-0.20529,-0.22259,0.74572,-0.19686,-0.062172,0.75181,-0.20252,0.062172,0.75181,-0.20252,0.22259,0.74572,-0.19686,0.35229,0.74382,-0.20529,0.51832,0.73083,-0.18902,-0.50421,0.75644,-0.058707,-0.35693,0.76872,-0.045516,-0.2127,0.80645,-0.073485,-0.073694,0.81702,-0.070971,0.073694,0.81702,-0.070971,0.2127,0.80645,-0.073485,0.35693,0.76872,-0.045516,0.50421,0.75644,-0.058707,-0.50892,0.80548,0.0857,-0.35693,0.82143,0.066056,-0.21601,0.85453,0.067537,-0.070338,0.85845,0.061119,0.070338,0.85845,0.061119,0.21601,0.85453,0.067537,0.35693,0.82143,0.066056,0.50892,0.80548,0.0857,-0.51132,0.85136,0.21121,-0.3587,0.89016,0.21178,-0.21765,0.89129,0.19987,-0.068445,0.87526,0.20736,0.068445,0.87526,0.20736,0.21765,0.89129,0.19987,0.3587,0.89016,0.21178,0.51132,0.85136,0.21121,-0.50733,0.90899,0.35283,-0.361,0.91412,0.33291,-0.211,0.89545,0.34952,-0.074181,0.91925,0.33911,0.074181,0.91925,0.33911,0.211,0.89545,0.34952,0.361,0.91412,0.33291,0.50733,0.90899,0.35283,-0.51886,0.95008,0.48,-0.34876,0.95138,0.48925,-0.22525,0.93059,0.48192,-0.060123,0.92778,0.48598,0.060123,0.92778,0.48598,0.22525,0.93059,0.48192,0.34876,0.95138,0.48925,0.51886,0.95008,0.48,-0.5,0.99553,0.62484,-0.35848,0.98707,0.60707,-0.20143,0.99164,0.61825,-0.076917,1.0317,0.57866,0.076917,1.0317,0.57866,0.20143,0.99164,0.61825,0.35848,0.98707,0.60707,0.5,0.99553,0.62484
-0.50853,0.74067,-0.27661,-0.36354,0.72668,-0.26602,-0.21136,0.73453,-0.28014,-0.074915,0.72272,-0.27398,0.074915,0.72272,-0.27398,0.21136,0.73453,-0.28014,0.36354,0.72668,-0.26602,0.50853,0.74067,-0.27661,-0.51872,0.72943,-0.12742,-0.35494,0.73489,-0.13682,-0.22144,0.73565,-0.13176,-0.064324,0.73611,-0.13487,0.064324,0.73611,-0.13487,0.22144,0.73565,-0.13176,0.35494,0.73489,-0.13682,0.51872,0.72943,-0.12742,-0.5045,0.78752,-0.0042721,-0.36077,0.77794,0.013297,-0.21033,0.80195,-0.011269,-0.075428,0.81828,-0.014551,0.075428,0.81828,-0.014551,0.21033,0.80195,-0.011269,0.36077,0.77794,0.013297,0.5045,0.78752,-0.0042721,-0.5115,0.84404,0.1346,-0.35896,0.84826,0.12214,-0.21565,0.87818,0.11616,-0.071002,0.87431,0.11365,0.071002,0.87431,0.11365,0.21565,0.87818,0.11616,0.35896,0.84826,0.12214,0.5115,0.84404,0.1346,-0.50619,0.8982,0.25998,-0.36136,0.93582,0.25196,-0.21281,0.91456,0.24946,-0.072782,0.89783,0.2575,0.072782,0.89783,0.2575,0.21281,0.91456,0.24946,0.36136,0.93582,0.25196,0.50619,0.8982,0.25998,-0.5058,0.96818,0.39273,-0.36013,0.97408,0.3758,-0.21162,0.94576,0.39472,-0.074575,0.94243,0.3901,0.074575,0.94243,0.3901,0.21162,0.94576,0.39472,0.36013,0.97408,0.3758,0.5058,0.96818,0.39273,-0.51564,1.0222,0.51858,-0.35336,1.0047,0.52863,-0.22209,0.97612,0.5284,-0.064848,0.96835,0.53355,0.064848,0.96835,0.53355,0.22209,0.97612,0.5284,0.35336,1.0047,0.52863,0.51564,1.0222,0.51858,-0.5,1.0636,0.66245,-0.35452,1.0646,0.64343,-0.20149,1.064,0.64952,-0.074663,1.0958,0.59439,0.074663,1.0958,0.59439,0.20149,1.064,0.64952,0.35452,1.0646,0.64343,0.5,1.0636,0.66245
-0.50579,0.73495,-0.21841,-0.36326,0.70947,-0.20423,-0.20994,0.71429,-0.21516,-0.075287,0.69436,-0.20428,0.075287,0.69436,-0.20428,0.20994,0.71429,-0.21516,0.36326,0.70947,-0.20423,0.50579,0.73495,-0.21841,-0.5191,0.74344,-0.070674,-0.35379,0.73921,-0.074773,-0.22208,0.73978,-0.069514,-0.063552,0.73626,-0.070469,0.063552,0.73626,-0.070469,0.22208,0.73978,-0.069514,0.35379,0.73921,-0.074773,0.5191,0.74344,-0.070674,-0.50521,0.82236,0.042594,-0.36306,0.80263,0.064314,-0.21057,0.81419,0.046464,-0.075379,0.82916,0.041274,0.075379,0.82916,0.041274,0.21057,0.81419,0.046464,0.36306,0.80263,0.064314,0.50521,0.82236,0.042594,-0.51324,0.88429,0.17713,-0.35683,0.8764,0.17482,-0.21761,0.90652,0.16218,-0.068986,0.90222,0.16107,0.068986,0.90222,0.16107,0.21761,0.90652,0.16218,0.35683,0.8764,0.17482,0.51324,0.88429,0.17713,-0.50637,0.94783,0.29964,-0.36244,0.97414,0.29365,-0.21075,0.94961,0.29411,-0.074576,0.93276,0.30306,0.074576,0.93276,0.30306,0.21075,0.94961,0.29411,0.36244,0.97414,0.29365,0.50637,0.94783,0.29964,-0.50469,1.0209,0.4283,-0.35759,1.027,0.41545,-0.21133,0.99569,0.43478,-0.073828,0.97947,0.43532,0.073828,0.97947,0.43532,0.21133,0.99569,0.43478,0.35759,1.027,0.41545,0.50469,1.0209,0.4283,-0.51338,1.0769,0.55534,-0.3586,1.0512,0.56651,-0.21878,1.0257,0.56904,-0.068901,1.017,0.57583,0.068901,1.017,0.57583,0.21878,1.0257,0.56904,0.3586,1.0512,0.56651,0.51338,1.0769,0.55534,-0.5,1.1219,0.69718,-0.35119,1.1291,0.67426,-0.20206,1.1401,0.66546,-0.072684,1.1567,0.60052,0.072684,1.1567,0.60052,0.20206,1.1401,0.66546,0.35119,1.1291,0.67426,0.5,1.1219,0.69718
-0.50244,0.73118,-0.17035,-0.3641,0.69848,-0.14725,-0.20849,0.69996,-0.15398,-0.076305,0.67767,-0.13811,0.076305,0.67767,-0.13811,0.20849,0.69996,-0.15398,0.3641,0.69848,-0.14725,0.50244,0.73118,-0.17035,-0.51934,0.76886,-0.028237,-0.35096,0.75814,-0.026386,-0.22363,0.75228,-0.018106,-0.061417,0.75088,-0.019028,0.061417,0.75088,-0.019028,0.22363,0.75228,-0.018106,0.35096,0.75814,-0.026386,0.51934,0.76886,-0.028237,-0.50486,0.85631,0.079731,-0.36513,0.83347,0.10427,-0.21024,0.83929,0.091679,-0.076117,0.84878,0.088671,0.076117,0.84878,0.088671,0.21024,0.83929,0.091679,0.36513,0.83347,0.10427,0.50486,0.85631,0.079731,-0.51386,0.92944,0.20712,-0.35454,0.90985,0.21518,-0.2199,0.93492,0.20153,-0.06645,0.93441,0.1991,0.06645,0.93441,0.1991,0.2199,0.93492,0.20153,0.35454,0.90985,0.21518,0.51386,0.92944,0.20712,-0.50779,0.99471,0.33028,-0.36394,1.0079,0.33051,-0.20932,0.99476,0.3288,-0.075614,0.97531,0.33901,0.075614,0.97531,0.33901,0.20932,0.99476,0.3288,0.36394,1.0079,0.33051,0.50779,0.99471,0.33028,-0.50838,1.0631,0.46026,-0.35574,1.0693,0.45042,-0.2143,1.041,0.46706,-0.070813,1.0228,0.47048,0.070813,1.0228,0.47048,0.2143,1.041,0.46706,0.35574,1.0693,0.45042,0.50838,1.0631,0.46026,-0.51127,1.1286,0.58447,-0.36262,1.0975,0.59887,-0.21548,1.0773,0.60239,-0.072098,1.0738,0.60716,0.072098,1.0738,0.60716,0.21548,1.0773,0.60239,0.36262,1.0975,0.59887,0.51127,1.1286,0.58447,-0.5,1.169,0.72854,-0.34939,1.1912,0.6978,-0.20681,1.2114,0.66394,-0.071094,1.2145,0.60711,0.071094,1.2145,0.60711,0.20681,1.2114,0.66394,0.34939,1.1912,0.6978,0.5,1.169,0.72854
-0.50072,0.73278,-0.12893,-0.36578,0.70167,-0.098639,-0.20775,0.69706,-0.10017,-0.07757,0.67782,-0.080871,0.07757,0.67782,-0.080871,0.20775,0.69706,-0.10017,0.36578,0.70167,-0.098638,0.50072,0.73278,-0.12893,-0.51813,0.80525,-0.0023552,-0.34685,0.78695,0.0080476,-0.22533,0.77337,0.021536,-0.058732,0.77771,0.016939,0.058732,0.77771,0.016939,0.22533,0.77337,0.021536,0.34685,0.78695,0.0080476,0.51813,0.80525,-0.0023552,-0.50268,0.89197,0.10733,-0.36722,0.86546,0.13403,-0.20886,0.87487,0.12156,-0.077908,0.87517,0.12454,0.077908,0.87517,0.12454,0.20886,0.87487,0.12156,0.36722,0.86546,0.13403,0.50268,0.89197,0.10733,-0.51558,0.97409,0.22778,-0.3505,0.94965,0.24153,-0.22318,0.96676,0.23153,-0.062147,0.96846,0.22843,0.062147,0.96846,0.22843,0.22318,0.96676,0.23153,0.3505,0.94965,0.24153,0.51558,0.97409,0.22778,-0.50748,1.0371,0.35338,-0.36613,1.0398,0.35948,-0.20822,1.0377,0.35491,-0.077294,1.0223,0.36364,0.077294,1.0223,0.36364,0.20822,1.0377,0.35491,0.36613,1.0398,0.35948,0.50748,1.0371,0.35338,-0.5139,1.1012,0.48447,-0.3534,1.1044,0.48014,-0.21851,1.0859,0.49012,-0.066214,1.0653,0.49663,0.066214,1.0653,0.49663,0.21851,1.0859,0.49012,0.3534,1.1044,0.48014,0.5139,1.1012,0.48447,-0.50956,1.1603,0.6126,-0.36668,1.1399,0.62417,-0.21038,1.1286,0.62604,-0.07644,1.1307,0.62684,0.07644,1.1307,0.62684,0.21038,1.1286,0.62604,0.36668,1.1399,0.62417,0.50956,1.1603,0.6126,-0.5,1.2038,0.75611,-0.35131,1.2469,0.71323,-0.21482,1.2655,0.67203,-0.06889,1.2701,0.64072,0.06889,1.2701,0.64072,0.21482,1.2655,0.67203,0.35131,1.2469,0.71323,0.5,1.2038,0.75611
-0.50086,0.74439,-0.092845,-0.36711,0.72302,-0.064282,-0.20639,0.70986,-0.059659,-0.079408,0.69554,-0.036884,0.079408,0.69554,-0.036884,0.20639,0.70986,-0.059659,0.36711,0.72302,-0.064282,0.50086,0.74439,-0.092845,-0.51687,0.84415,0.013881,-0.34103,0.82093,0.029204,-0.22759,0.80457,0.047642,-0.054761,0.81011,0.040169,0.054761,0.81011,0.040168,0.22759,0.80457,0.047642,0.34103,0.82093,0.029204,0.51687,0.84415,0.013881,-0.49916,0.93159,0.12268,-0.36823,0.90192,0.15363,-0.20685,0.91755,0.13637,-0.079777,0.90851,0.14837,0.079777,0.90851,0.14837,0.20685,0.91755,0.13637,0.36823,0.90192,0.15363,0.49916,0.93159,0.12268,-0.51791,1.0119,0.24452,-0.3457,0.99039,0.25687,-0.22598,1.0021,0.2513,-0.05781,1.0038,0.24816,0.05781,1.0038,0.24816,0.22598,1.0021,0.2513,0.3457,0.99039,0.25687,0.51791,1.0119,0.24452,-0.50602,1.071,0.37184,-0.36827,1.0735,0.37948,-0.207,1.0784,0.37189,-0.079304,1.0706,0.3786,0.079304,1.0706,0.3786,0.207,1.0784,0.37189,0.36827,1.0735,0.37948,0.50602,1.071,0.37184,-0.51762,1.1295,0.50588,-0.35068,1.1318,0.5025,-0.22193,1.1333,0.50368,-0.062173,1.1123,0.51034,0.062173,1.1123,0.51034,0.22193,1.1333,0.50368,0.35068,1.1318,0.5025,0.51762,1.1295,0.50588,-0.50673,1.1897,0.6327,-0.36884,1.1793,0.64304,-0.20657,1.1735,0.64094,-0.079636,1.1775,0.64196,0.079636,1.1775,0.64196,0.20657,1.1735,0.64094,0.36884,1.1793,0.64304,0.50673,1.1897,0.6327,-0.5,1.2255,0.77952,-0.3538,1.2843,0.7339,-0.21802,1.3015,0.70448,-0.067235,1.3091,0.68536,0.067235,1.3091,0.68536,0.21802,1.3015,0.70448,0.3538,1.2843,0.7339,0.5,1.2255,0.77952
-0.50081,0.76621,-0.067519,-0.36752,0.75594,-0.046625,-0.20464,0.73321,-0.036041,-0.081347,0.72473,-0.0087501,0.081347,0.72473,-0.0087502,0.20464,0.73321,-0.036041,0.36752,0.75594,-0.046625,0.50081,0.76621,-0.067519,-0.5158,0.88558,0.019285,-0.33517,0.85813,0.036982,-0.22966,0.84518,0.057722,-0.050476,0.84846,0.048863,0.050476,0.84846,0.048863,0.22966,0.84518,0.057722,0.33517,0.85813,0.036982,0.5158,0.88558,0.019285,-0.49654,0.9733,0.12645,-0.36779,0.94255,0.16123,-0.20533,0.96068,0.13877,-0.08072,0.9464,0.15848,0.08072,0.9464,0.15848,0.20533,0.96068,0.13877,0.36779,0.94255,0.16123,0.49654,0.9733,0.12645,-0.51897,1.0423,0.25667,-0.34167,1.028,0.26376,-0.22744,1.0434,0.25858,-0.055133,1.0409,0.25728,0.055133,1.0409,0.25728,0.22744,1.0434,0.25858,0.34167,1.028,0.26376,0.51897,1.0423,0.25667,-0.50472,1.099,0.38372,-0.36977,1.1062,0.39152,-0.20604,1.1129,0.37983,-0.080689,1.1181,0.38268,0.080689,1.1181,0.38268,0.20604,1.1129,0.37983,0.36977,1.1062,0.39152,0.50472,1.099,0.38372,-0.51607,1.1536,0.52068,-0.34752,1.1588,0.51401,-0.22278,1.1837,0.50749,-0.061236,1.1616,0.5127,0.061235,1.1616,0.5127,0.22278,1.1837,0.50749,0.34752,1.1588,0.51401,0.51607,1.1536,0.52068,-0.50331,1.2004,0.65166,-0.36868,1.2049,0.65714,-0.20443,1.2157,0.64371,-0.081141,1.2144,0.65063,0.081141,1.2144,0.65063,0.20443,1.2157,0.64371,0.36868,1.2049,0.65714,0.50331,1.2004,0.65166,-0.5,1.2336,0.79843,-0.35289,1.2933,0.75929,-0.21959,1.3222,0.74296,-0.066446,1.3282,0.72756,0.066446,1.3282,0.72756,0.21959,1.3222,0.74296,0.35289,1.2933,0.75929,0.5,1.2336,0.79843
