17743.6675859619+3883.76950442677i
21.2789755445488-3104.95503616972i
-3227.31342398677-842.074730100611i
-1163.26639750544+2973.47427851176i
3000.61540062345+1199.22036042335i
1013.24238317645-3228.36991987784i
-3589.86461637199-780.831957659431i
-1776.6815002178+1446.41662903641i
-20325.2293781484-3300.82892013231i
14078.3259782851+14561.8676906304i
-3.31937318254292+1536.2425767706i
2258.17312395536+2593.4852065135i
2320.41761509851-2375.79863776394i
-2488.23035456183-2000.82148422634i
-1948.00060849032+2551.07924714423i
2518.76184468977+2120.8370303429i
2404.14550461539-2571.46910326977i
-2418.40934476784-3213.16115825956i
-3614.68257287061+1767.59089002579i
1542.37267452013+3701.89569009833i
3761.60164822069-1663.7326523387i
-2297.58033480847-3469.21388050774i
-2262.3622485535+4036.62974841377i
7568.35484044274+1264.513837437i
16524.7608548381+7921.48847474305i
-15365.5002972854-9003.32252579515i
-4713.3132708629-5573.82570726071i
-2603.91103426059+3886.03384817994i
4069.63052196943+516.092008347621i
-298.360961446155-4035.48822145372i
-3974.56227249183+533.201495758736i
455.314481109787+4036.77609534882i
4180.36497879239-215.81524548622i
237.547350234426-4652.10808689877i
-4826.36391220338-1242.27773037238i
-1811.83968315799+4634.2342659716i
4740.58226688179+1974.44247844348i
1705.65639717285-5141.06816838404i
-5721.65150353956-570.809593862613i
2200.4956841095+5106.37030003221i
-2116.12185944942-8447.1800763353i
-10759.0567343475-26570.688385673i
27007.557762156-3385.31667701622i
8544.59774234206-2121.80950099615i
-5364.38039670933+88.9364507340137i
2974.33535739088+4737.669159799i
3719.37878996196-3826.11768171202i
-4015.48979753616-3170.06858818686i
-3076.86742402575+4003.29949727016i
3890.36549668925+3323.64459242199i
3834.16963764759-3832.03883414379i
-3500.00328418458-4847.23052374582i
-5518.94718645557+2714.91606808444i
2373.88345723772+5843.19013157761i
6140.88785698626-2625.3816082376i
-3792.02877450003-6141.43398499546i
-4949.91583619122+6442.74840152194i
9677.31436009272+131.736456756277i
-10715.2459859079+1091.68328438213i
-7400.12613315274-910.358362180424i
4090.99235215319+6069.23557548403i
3494.49880624684+10070.7382303825i
-4213.03760855215-8309.63767797368i
-3541.87481151575+7142.84372318984i
7089.87061880463+622.866390424002i
-564.432011260515-6612.9130325449i
-6314.55414957503+865.67366938159i
684.059391710452+6290.47978067497i
6480.17782038312-229.906938224854i
577.740570419878-7002.45454229783i
-7248.81298400427-1916.58595057444i
-2861.73902661659+7167.47409614516i
7478.16227017581+3269.95416133955i
2988.15305070116-8389.55662501964i
-9977.16917391874-1112.64190974592i
4508.82305348403+10968.8696288596i
2916.80849706162-16145.8377179767i
13081.4644420595+30655.56398198i
153.710145975018+566.773920782399i
-572.705112765013+107.240840917508i
-31363.261361381+1890.47595595637i
12889.8681127088-9365.26381111914i
-11548.5734892404+638.590191470856i
5309.34227871767+8314.09886257827i
6044.62212197965-6443.81528924837i
-6505.02774572719-5006.54968960129i
-4815.46446737629+6292.01197896784i
5993.48473219584+5187.08854827404i
16515.208268661+3590.76767784814i
-2251.67045109242+17970.4336323808i
5625.52039360196-18076.0210382653i
-8181.62467357821-13341.9969520657i
-2099.06967092235-951.458486264512i
-14244.7927465788+7945.8379836253i
13983.556308924+8719.36215385465i
862.264599613083+2073.77235370268i
1251.37033800705-2545.57014602783i
15848.6343541403-1445.87383699916i
-14954.0584361715-4047.6691924288i
-1524.11580949001-687.125164420693i
-1325.27572852493-1013.59265671385i
-2818.8609308247-735.660919964773i
-16180.2229918834-2586.87466088473i
15527.816822827+2619.03478117214i
3055.72926249547+405.506215823466i
279.530961494602-179.76122972691i
-499.900798784161-1224.38517086374i
1561.84726209+1281.99460199323i
15634.9568245538+6346.21226299704i
-16670.1498647241-1077.13760115205i
-2322.32960018281+1380.92934394301i
423.656888860168+130.152285537647i
-628.984457866217-1182.72043662444i
-1244.62508766873-823.868338039092i
-2367.74015137928-1048.2038000689i
-14437.0248874147-6598.97604895056i
15709.0935985573+863.546002881531i
2168.48435176525-345.981535883341i
1134.11525258349+379.112262279782i
420.684466448372-753.660647611739i
-974.123001117498-1333.64548750643i
-908.080547507438+670.559563230217i
2154.57115877443+3241.48279162112i
16416.9523537077+7157.22518568563i
-16852.0673043462-3241.76911152699i
-3656.03620760075+1464.39731609208i
-40.2216755372196+1449.03106913511i
1125.80580938722-35.4450494761896i
-336.877069091463-1606.16169889526i
-1554.49364867313-703.857395867312i
-713.665217350913+781.467400230489i
-578.182557288096-1855.61983397711i
-15609.3305651023-8261.83941373029i
17629.8212797924+3005.44460000542i
1779.37913785431-2008.75768842731i
-419.030080878029+723.704646082974i
1215.19546678336+841.494755941096i
878.567742281795-1239.99836774196i
-1313.1262520141-1730.45891701978i
-1706.60720169481+679.562743512721i
607.745493604135+2101.56358172051i
3355.83554400106+2136.9629353501i
16600.0179552963+5146.97929841237i
-15544.6989907561-6138.78721293997i
-3275.26459679068-377.828095078198i
-1902.52268982837+762.135713878238i
321.921911655447+1819.50346647475i
1834.7085833196-164.707050799888i
-153.33092398262-2303.77777418175i
-2303.98592090112-792.803163849038i
-888.738272797998+1866.26533819446i
1814.34553684363+389.844947642111i
-1198.2222198064-4462.3291485218i
-20042.3122214483-5817.12584248631i
17833.3561973792+9843.1874471114i
4501.63629421635-2396.37388797061i
-1308.23143054266-1648.13367037331i
-1174.16370678437+1664.68693746394i
1803.81217265088+1384.18162158558i
1564.05111343869-1877.92494781295i
-1798.91491705728-2422.46607204565i
-2585.43933081251+1061.86330187189i
823.888190193332+2584.24278648501i
2480.20053856621-228.08955906945i
1257.74135826541+532.440239557011i
18148.2447061439+5799.99661467968i
-17127.1401940167-8975.45342289978i
-1156.73160240847+538.179195208879i
-751.572513541745-2011.2360397797i
-2557.45799589613+568.959335534055i
453.956696127421+2725.82733167453i
2883.03555761308-244.847788998257i
33.050047102898-3380.50287515705i
-3425.97163466018-1045.38244360817i
-1377.10450391063+3039.17934322289i
2992.91566883254+1373.36875074878i
1192.36601339997-3559.70936981084i
-5507.92328441783-3226.88705175949i
-20508.5586313478-1231.4530722659i
13889.4276021414+13678.4959948357i
5494.26801119405+2264.32677167763i
2525.25022537524-2875.07812478384i
-2621.96124307506-2002.434528279i
-1918.20540664996+2718.40965304073i
2755.63603139691+2184.28115238223i
2575.21978977458-2789.48021716703i
-2541.11287247139-3535.18917590551i
-3902.29242936501+1698.16370873109i
1351.48824757972+3922.90105904279i
3838.52447771498-1260.39419593061i
-1663.36109165481-2927.47455419186i
197.539740508353+5273.44831332547i
26340.1305460469+4670.8012712943i
-19056.7167047261-17880.7630703455i
-5177.21775158832+3233.59530435431i
3435.72147055963+491.751298762275i
-556.033610262164-3927.64758777134i
-4052.84564527033+727.596675394652i
626.434288377177+4227.07229124453i
4479.33282090647-298.354742221786i
283.434483626428-5019.31091193464i
-5105.88198380998-1494.93284785777i
-2117.2168779875+4740.56386636834i
4680.72871452804+2302.04864527374i
2101.10537074992-4922.53548134826i
-5287.11888074617-1635.21215716254i
-1620.59530875313+2181.29118275316i
-23422.2177457775-11041.0339008629i
22779.6719974242+12545.496980734i
-931.481206014808+1338.66585229367i
3665.00650288461+3820.47231353878i
3437.32898455602-4075.38255676864i
-4218.66635108804-3054.23644641746i
-3049.37566134656+4259.44309224109i
4211.74607152701+3430.95160914094i
4095.58261064886-4129.5087876185i
-3659.07232177241-5270.03989565157i
-5916.45861847868+2638.23357876162i
2124.65713277864+6125.98422852267i
6236.07006369609-2170.79302460768i
-3080.21041270253-5928.58170166133i
-4560.443665339+5648.33315097326i
10027.7608335639+3431.9003407708i
16983.3544707772+15140.7326682125i
-22058.4318791084-4822.05133362893i
-7630.24112590787-6716.49313701461i
-3142.42837745201+6741.98249895046i
6709.71265806085+248.05440980128i
-868.728737777889-6543.23776170517i
-6436.88527247046+1112.10613806879i
897.316666854204+6572.56791557689i
6906.14198259632-329.717884142777i
663.719411148282-7501.67967281183i
-7638.12754290927-2241.90951751826i
-3276.17054407215+7322.75787476934i
7360.42235800556+3706.77285953791i
3442.77847876788-7888.79309142351i
-8844.08507785248-1839.66059225534i
2539.19239400481+8500.3238638625i
-31.2415285025339-12914.4846109667i
-6395.89079696035-37853.1391856549i
34663.6393979213-13027.3837696494i
11813.9984786038-6220.64546718791i
-8775.27064466544+1079.14075142106i
5410.25486467965+7173.25459363137i
5569.28943914553-6583.7251462282i
-6757.79865703789-4826.79269703809i
-4803.56454054464+6652.83398691587i
6433.28899592705+5364.75665836865i
6401.46230448442-6121.4521884808i
-5324.081834469-7941.58407063149i
-9006.54884089987+4004.9572892459i
3245.04897932101+9591.58390005475i
10094.0798798798-3387.02645291913i
-4989.88026522509-10265.222592762i
-8920.11325311781+8996.94146625479i
14496.1642843751+2244.24175791299i
-16584.4395141507-1713.43459837719i
-9885.1137551468-3965.35227765317i
8290.90986264513+6937.7883565705i
8782.6832123089+14606.4627922193i
-8114.63140979539-11985.4079329431i
-4352.34061867313+11923.8070227415i
11462.0590500758+66.7204314434658i
-1533.07114666661-10624.6522863405i
-10169.7057478594+1790.14526195141i
1327.69238192779+10197.0414238585i
10589.8017321086-335.016226927988i
1267.63624221341-11251.1961567338i
-11456.0391394846-3460.1522926342i
-5134.8894311702+11244.9192362073i
11540.7702053435+6032.13010946482i
5883.88512197963-12805.098225271i
-15351.9324197196-3415.92924915281i
4717.41343488595+17754.6771976138i
8344.98675539596-23288.3675849353i
10315.4771790477+46476.918883729i
-19.3976269210129+863.022675122287i
-785.857868033229+431.010062092995i
-44678.7886134003+11394.0659096496i
17382.3586441054-17467.8625282342i
-18075.0107833851+3156.83406648743i
9652.62573067692+12465.527670163i
8991.66567234401-11001.2389089586i
-10870.7634148524-7575.25988274129i
-7489.88714839077+10399.4620768663i
9822.93292589937+8334.09058547691i
